BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TEM_DADOS;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
2 - RIO TOCANTINS;;MT;CAMPO VERDE;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554011;PCH PRIMAVERA MONTANTE 2;-153.661;-54.8;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554011;-54.799.999.999.999.900;-1.536.609.999.999.990
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554012;PCH POXORÉO MONTANTE;-157.975;-543.608;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554012;-5.436.079.999.999.990;-15.797.499.999.999.900
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554013;PCH POXORÉO RIO AREIA;-158.342;-544.056;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2014;;;;30/04/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554013;-54.405.599.999.999.900;-15.834.199.999.999.900
6 - RIO PARANÁ;;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1554014;PCH POXORÉO JUSANTE;-158.508;-543.753;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554014;-5.437.529.999.999.990;-15.850.799.999.999.900
6 - RIO PARANÁ;;MT;POXORÉO;CEMADEN;CEMADEN;;;Pluviométrica;1554015;POXOREO_Escola Municipal Guiomar Maria da Silva;-158.215;-544.074;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1554015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1554015;-5.440.739.999.999.990;-15.821.499.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;1;Pluviométrica;1555001;CHAPADA DOS GUIMARÃES;-154.689;-557.289;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/06/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555001;-5.572.889.999.999.990;-15.468.899.999.999.900
2 - RIO TOCANTINS;;MT;CAMPO VERDE;ANA;CPRM;CPRM-GO;18;Pluviométrica;1555005;SÃO JOSÉ DA SERRA;-158.361;-553.219;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/05/1976;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555005;-5.532.189.999.999.990;-1.583.609.999.999.990
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;1;Pluviométrica;1555007;USINA CASCA III PR2;-153.656;-554.369;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555007;-5.543.689.999.999.990;-15.365.599.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;ANA;CPRM;CPRM-GO;19;Pluviométrica;1555008;FAZENDA ESTIVA PR3;-152.328;-557.411;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/09/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555008;-5.574.109.999.999.990;-1.523.279.999.999.990
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;INMET;INMET;;;Pluviométrica;1555009;SÃO VICENTE;-158.167;-554.167;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;;;;;;31/10/1985;31/10/1985;31/10/1985;31/10/1985;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555009;-55.416.699.999.999.900;-15.816.699.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;;Pluviométrica;1555010;UHE MANSO RIO QUILOMBO;-152.136;-556.411;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2008;;;;30/09/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555010;-5.564.109.999.999.990;-15.213.599.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;;Pluviométrica;1555011;UHE MANSO RIO RONCADOR;-150.919;-554.417;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2008;;;;30/09/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555011;-5.544.169.999.999.990;-15.091.899.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Pluviométrica;1555013;PCH CASCA II MONTANTE 1;-153.667;-55.45;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2013;;;;30/09/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555013;-5.544.999.999.999.990;-1.536.669.999.999.990
6 - RIO PARANÁ;;MT;JACIARA;JACIARA;JACIARA;;1;Pluviométrica;1555014;PCH CACHOEIRA DA FUMAÇA JUSANTE;-159.792;-550.328;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/07/2014;;;;31/07/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555014;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555014;-5.503.279.999.999.990;-15.979.199.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Pluviométrica;1555015;PCH CASCA III JUSANTE;-153.422;-554.611;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2013;;;;30/09/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555015;-5.546.109.999.999.990;-15.342.199.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Pluviométrica;1555016;PCH CASCA II MONTANTE 2;-153.567;-553.983;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2013;;;;30/09/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555016;-5.539.829.999.999.990;-15.356.699.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Pluviométrica;1555017;PCH CASCA II MONTANTE 3;-155.175;-554.028;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2013;;;;30/09/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555017;-5.540.279.999.999.990;-15.517.499.999.999.900
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;SÃO TADEU;SÃO TADEU;;1;Pluviométrica;1555018;PCH SÃO TADEU I JUSANTE;-157.536;-555.483;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2015;;;;30/04/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555018;-5.554.829.999.999.990;-15.753.599.999.999.900
6 - RIO PARANÁ;;MT;JACIARA;EMBAÚBA;EMBAÚBA;;1;Pluviométrica;1555019;CGH EMBAÚBA JUSANTE;-159.872;-550.711;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/05/2015;;;;31/05/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555019;-55.071.099.999.999.900;-15.987.199.999.999.900
6 - RIO PARANÁ;;MT;JACIARA;PEQUI;PEQUI;;1;Pluviométrica;1555020;PCH PEQUI JUSANTE;-159.964;-550.961;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2011;;;;30/09/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555020;-5.509.609.999.999.990;-15.996.399.999.999.900
6 - RIO PARANÁ;;MT;JACIARA;CAMBARÁ;CAMBARÁ;;1;Pluviométrica;1555021;CGH CAMBARÁ JUSANTE;-159.767;-550.836;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/05/2015;;;;31/05/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555021;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555021;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555021;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555021;-5.508.359.999.999.990;-15.976.699.999.999.900
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CEMADEN;CEMADEN;;;Pluviométrica;1555022;CHAPADA DOS GUIMARAES_Hospital Municipal;-154.643;-557.373;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555022;-5.573.729.999.999.990;-1.546.429.999.999.990
6 - RIO PARANÁ;;MT;CUIABÁ;CEMADEN;CEMADEN;;;Pluviométrica;1555023;CUIABA_CME Infantil Leonel de Moura Brizola;-156.146;-559.905;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555023;-5.599.049.999.999.990;-15.614.599.999.999.900
6 - RIO PARANÁ;;MT;CUIABÁ;ANA;CPRM;CPRM-GO;19;Pluviométrica;1556000;NOSSA SENHORA DA GUIA;-15.355;-562.317;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556000;-5.623.169.999.999.990;-15.354.999.999.999.900
6 - RIO PARANÁ;;MT;NOSSA SENHORA DO LIVRAMENTO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1556001;N.S. LIVRAMENTO - BOSQUE F. BARROS;-157.739;-563.497;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/01/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556001;-56.349.699.999.999.900;-1.577.389.999.999.990
6 - RIO PARANÁ;;MT;CUIABÁ;INMET;INMET;;;Pluviométrica;1556002;CUIABÁ;-156.217;-561.083;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1910;31/07/1978;31/07/1978;31/12/1910;30/11/2002;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556002;-56.108.299.999.999.900;-15.621.699.999.999.900
6 - RIO PARANÁ;;MT;CUIABÁ;DEPV;DEPV;;;Pluviométrica;1556004;CUIABÁ;-156.333;-56.1;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/04/1963;30/04/1963;30/04/1963;30/04/1963;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556004;-56.099.999.999.999.900;-15.633.299.999.999.900
6 - RIO PARANÁ;;MT;ACORIZAL;FURNAS;FURNAS;;1;Pluviométrica;1556005;ACORIZAL;-152.067;-563.656;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/05/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556005;-5.636.559.999.999.990;-15.206.699.999.999.900
6 - RIO PARANÁ;;MT;VÁRZEA GRANDE;ANA;CPRM;CPRM-GO;19;Pluviométrica;1556006;SECO (FAZENDA SECO);-156.353;-566.117;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/11/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556006;-56.611.699.999.999.900;-15.635.299.999.999.900
6 - RIO PARANÁ;;MT;VÁRZEA GRANDE;ANA;CPRM;CPRM-GO;18;Pluviométrica;1556007;SANTA EDWIGES;-156.986;-551.356;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/01/1975;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556007;-55.135.599.999.999.900;-15.698.599.999.999.900
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;INMET;INMET;;;Pluviométrica;1556008;PADRE RICARDO REMETTER;-157.833;-560.667;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1985;31/12/1985;31/12/1985;31/12/1985;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556008;-5.606.669.999.999.990;-1.578.329.999.999.990
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;;Pluviométrica;1556013;MT-351 / SOBERBO;-151.933;-560.003;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/10/2003;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556013;-5.600.029.999.999.990;-15.193.299.999.999.900
6 - RIO PARANÁ;;MT;CUIABÁ;FURNAS;FURNAS;;1;Pluviométrica;1556015;CUIABÁ;-156.217;-561.083;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;;;;;30/04/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556015;-56.108.299.999.999.900;-15.621.699.999.999.900
6 - RIO PARANÁ;;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Pluviométrica;1556016;RIO COXIPÓ - AABB;-156.175;-560.511;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2013;;;;30/04/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556016;-5.605.109.999.999.990;-1.561.749.999.999.990
6 - RIO PARANÁ;;MT;CUIABÁ;CEMADEN;CEMADEN;;;Pluviométrica;1556017;CUIABA_Centro de Saúde;-156.479;-560.451;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556017;-56.045.099.999.999.900;-15.647.899.999.999.900
